query_id,group_id,length,family,true_reference,candidate_id,candidate_is_alternate_reference,true_available,candidate_available,category,differing_features,true_features,candidate_features,exact_max_tie_n,true_score,candidate_score,true_margin,absent_margin,true_minus_candidate,present_outcome,absent_false_accept
e12_query_a_merged,e12,4,merged,e12_reference_a,e12_reference_b,True,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]",5,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,none,False
e12_query_a_merged,e12,4,merged,e12_reference_a,e12_distractor_0,False,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]",5,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,none,False
e12_query_a_merged,e12,4,merged,e12_reference_a,e12_distractor_2,False,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]",5,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,none,False
e12_query_a_merged,e12,4,merged,e12_reference_a,e12_distractor_3,False,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]",5,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,none,False
e12_query_a_merged,e12,4,merged,e12_reference_a,e12_distractor_4,False,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]",5,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,none,False
e12_query_a_substitute,e12,4,substitute,e12_reference_a,e12_distractor_1,False,True,True,other_differences,"[""cost"",""mean_pitch_loss"",""exact_pitch_fraction""]","[0.35,1.3862943611198906,0.75,0.75,0.0,1.0,0.0,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]","[0.46868057548999786,1.3862943611198906,0.75,0.75,0.15824076731999714,0.6666666666666666,0.0,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,-0.2654208755846863,-5.085981032167785,-3.891833995821247,-8.712394152404347,4.820560156583099,none,False
e12_query_a_timing,e12,4,timing,e12_reference_a,e12_distractor_2,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.013750006502324694,1.6094379124341003,1.0,1.0,0.0,1.0,0.013750006502324694,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003]","[0.3587500116229057,1.3862943611198906,0.75,0.75,0.0,1.0,0.011666682163874308,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,6.008649825583331,-0.2654753132200156,2.38223670534677,-3.891888433456576,6.274125138803346,true_singleton,False
e12_query_a_transpose,e12,4,transpose,e12_reference_a,e12_distractor_2,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""missing_fraction"",""inserted_fraction""]","[0.0,1.6094379124341003,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003]","[0.35,1.3862943611198906,0.75,0.75,0.0,1.0,0.0,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,6.0087259840931635,-0.2654208755846863,2.382312863856603,-3.891833995821247,6.27414685967785,true_singleton,False
e12_query_a_weak_present,e12,4,weak_present,e12_reference_a,e12_distractor_0,False,True,True,other_differences,"[""cost"",""mean_pitch_loss"",""exact_pitch_fraction"",""mean_timing_loss""]","[0.175,1.3862943611198906,0.75,1.0,0.0,1.0,0.0,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]","[0.33246442511677776,1.3862943611198906,0.75,1.0,0.15828590790430705,0.6666666666666666,0.05166665891806329,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]",1,3.500425487205315,-1.3203759460547504,-0.1259876330312455,-4.946789066291311,4.8208014332600655,none,False
e12_query_b_delete_closed,e12,4,delete_closed,e12_reference_b,e12_distractor_3,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.2000000019205939,1.3862943611198906,0.75,1.0,0.0,1.0,0.0333333358941252,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]","[0.19999999198648705,1.3862943611198906,0.75,1.0,0.0,1.0,0.0333333226486494,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]",1,3.500269951299029,3.500269951360834,-0.1261431689375314,-0.12614316887572663,-6.180478351325291e-11,none,False
e12_query_b_delete_detune,e12,4,delete_detune,e12_reference_b,e12_distractor_4,False,True,True,other_differences,"[""cost"",""mean_pitch_loss"",""mean_timing_loss""]","[0.23127402067184447,1.3862943611198906,0.75,1.0,0.07503202756245932,0.6666666666666666,0.0,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]","[0.2699403895437721,1.3862943611198906,0.75,1.0,0.07492052714029948,0.6666666666666666,0.05166665891806329,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]",1,-1.3197732360512875,-1.3200138323276107,-4.946186356287848,-4.946426952564171,0.0002405962763232239,none,False
e12_query_b_delete_insert,e12,4,delete_insert,e12_reference_b,e12_distractor_3,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.35,1.3862943611198906,0.75,0.75,0.0,1.0,0.0,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]","[0.42999999582767484,1.3862943611198906,0.75,0.75,0.0,1.0,0.10666666110356648,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,-0.2654208755846863,-0.26591859042061117,-3.891833995821247,-3.8923317106571718,0.0004977148359248673,none,False
e12_query_b_delete_rest,e12,4,delete_rest,e12_reference_b,e12_distractor_3,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.175,1.3862943611198906,0.75,1.0,0.0,1.0,0.0,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]","[0.25499999582767485,1.3862943611198906,0.75,1.0,0.0,1.0,0.10666666110356648,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]",1,3.500425487205315,3.499927772369392,-0.1259876330312455,-0.12648534786716858,0.000497714835923091,none,False
e12_query_b_delete_timing,e12,4,delete_timing,e12_reference_b,e12_distractor_3,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.18000000232999958,1.3862943611198906,0.75,1.0,0.0,1.0,0.006666669773332766,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]","[0.27000000048767403,1.3862943611198906,0.75,1.0,0.0,1.0,0.1266666673168987,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]",1,3.5003943800119517,3.499834450803797,-0.1260187402246089,-0.12657866943276375,0.0005599292081548413,none,False
e12_query_b_delete_transpose,e12,4,delete_transpose,e12_reference_b,e12_distractor_3,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.175,1.3862943611198906,0.75,1.0,0.0,1.0,0.0,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]","[0.25499999582767485,1.3862943611198906,0.75,1.0,0.0,1.0,0.10666666110356648,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]",1,3.500425487205315,3.499927772369392,-0.1259876330312455,-0.12648534786716858,0.000497714835923091,none,False
e12_query_b_delete_two,e12,4,delete_two,e12_reference_b,e12_distractor_6,False,True,True,other_differences,"[""cost"",""reference_coverage"",""missing_fraction"",""reference_log""]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.6094379124341003,1.0986122886681098]","[0.2333333333333333,1.0986122886681098,0.6666666666666666,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.3862943611198906,1.0986122886681098]",1,1.0292247145785138,3.131516317797421,-2.5971884056580468,-0.4948968024391398,-2.102291603218907,none,False
e12_query_b_detune,e12,4,detune,e12_reference_b,e12_distractor_1,False,True,True,other_differences,"[""cost"",""mean_pitch_loss"",""exact_pitch_fraction""]","[0.05627408027648926,1.6094379124341003,1.0,1.0,0.05627408027648926,0.75,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003]","[0.55001859664917,1.6094379124341003,1.0,1.0,0.55001859664917,0.5,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003]",1,2.3935278298052394,-1.2239523520640683,-1.2328852904313212,-4.850365472300629,3.6174801818693076,none,False
e12_query_b_exact,e12,4,exact,e12_reference_b,e12_distractor_4,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""missing_fraction"",""inserted_fraction""]","[0.0,1.6094379124341003,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003]","[0.35,1.3862943611198906,0.75,0.75,0.0,1.0,0.0,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,6.0087259840931635,-0.2654208755846863,2.382312863856603,-3.891833995821247,6.27414685967785,true_singleton,False
e12_query_b_insert,e12,4,insert,e12_reference_b,e12_distractor_2,False,True,True,other_differences,"[""cost"",""mean_pitch_loss"",""exact_pitch_fraction"",""mean_timing_loss""]","[0.13999999999999999,1.6094379124341003,1.0,0.8,0.0,1.0,0.0,0.0,0.2,0.0,1.6094379124341003,1.791759469228055]","[0.39299227388699975,1.6094379124341003,1.0,0.8,0.24374034404754638,0.75,0.07249999831120334,0.0,0.2,0.0,1.6094379124341003,1.791759469228055]",1,2.9900383294495674,-0.6263184978851255,-0.6363747907869932,-4.252731618121686,3.616356827334693,none,False
e12_query_b_legitimate_rest,e12,4,legitimate_rest,e12_reference_b,e12_reference_a,True,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.023333356583158476,1.6094379124341003,1.0,1.0,0.0,1.0,0.023333356583158476,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003]","[0.3616666399609763,1.3862943611198906,0.75,0.75,0.0,1.0,0.015555519947968409,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,6.0085967453421505,-0.2654934588358966,2.38218362510559,-3.891906579072457,6.274090204178047,true_singleton,False
e12_query_b_mask_absent,e12,4,mask_absent,e12_reference_b,e12_distractor_3,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.175,1.3862943611198906,0.75,1.0,0.0,1.0,0.0,0.25,0.0,0.25,1.6094379124341003,1.3862943611198906]","[0.25499999582767485,1.3862943611198906,0.75,1.0,0.0,1.0,0.10666666110356648,0.25,0.0,0.25,1.6094379124341003,1.3862943611198906]",1,2.8750036763380082,2.8745059615020834,-0.7514094438985524,-0.7519071587344772,0.0004977148359248673,none,False
e12_query_b_mask_present,e12,4,mask_present,e12_reference_b,e12_distractor_3,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.175,1.3862943611198906,0.75,1.0,0.0,1.0,0.0,0.25,0.0,0.25,1.6094379124341003,1.3862943611198906]","[0.25499999582767485,1.3862943611198906,0.75,1.0,0.0,1.0,0.10666666110356648,0.25,0.0,0.25,1.6094379124341003,1.3862943611198906]",1,2.8750036763380082,2.8745059615020834,-0.7514094438985524,-0.7519071587344772,0.0004977148359248673,none,False
e12_query_b_merged,e12,4,merged,e12_reference_b,e12_reference_a,True,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]",3,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,none,False
e12_query_b_merged,e12,4,merged,e12_reference_b,e12_distractor_2,False,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]",3,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,none,False
e12_query_b_merged,e12,4,merged,e12_reference_b,e12_distractor_3,False,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]",3,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,none,False
e12_query_b_substitute,e12,4,substitute,e12_reference_b,e12_reference_a,True,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.35,1.3862943611198906,0.75,0.75,0.0,1.0,0.0,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]","[0.37499999695354047,1.3862943611198906,0.75,0.75,0.0,1.0,0.03333332927138729,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,-0.2654208755846863,-0.2655764114600716,-3.891833995821247,-3.891989531696632,0.00015553587538530422,none,False
e12_query_b_timing,e12,4,timing,e12_reference_b,e12_distractor_4,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.013750006502324694,1.6094379124341003,1.0,1.0,0.0,1.0,0.013750006502324694,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003]","[0.3587500116229057,1.3862943611198906,0.75,0.75,0.0,1.0,0.011666682163874308,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,6.008649825583331,-0.2654753132200156,2.38223670534677,-3.891888433456576,6.274125138803346,true_singleton,False
e12_query_b_transpose,e12,4,transpose,e12_reference_b,e12_distractor_4,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""missing_fraction"",""inserted_fraction""]","[0.0,1.6094379124341003,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003]","[0.35,1.3862943611198906,0.75,0.75,0.0,1.0,0.0,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,6.0087259840931635,-0.2654208755846863,2.382312863856603,-3.891833995821247,6.27414685967785,true_singleton,False
e12_query_b_weak_present,e12,4,weak_present,e12_reference_b,e12_distractor_3,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.175,1.3862943611198906,0.75,1.0,0.0,1.0,0.0,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]","[0.25499999582767485,1.3862943611198906,0.75,1.0,0.0,1.0,0.10666666110356648,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]",1,3.500425487205315,3.499927772369392,-0.1259876330312455,-0.12648534786716858,0.000497714835923091,none,False
e13_query_a_delete_closed,e13,6,delete_closed,e13_reference_a,e13_distractor_3,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.15256717092426744,1.791759469228055,0.8333333333333334,1.0,0.0,1.0,0.04308060510912093,0.16666666666666666,0.0,0.0,1.9459101490553132,1.791759469228055]","[0.3804820617001978,1.6094379124341003,0.6666666666666666,0.8,0.0,1.0,0.04572309255029681,0.3333333333333333,0.2,0.0,1.9459101490553132,1.791759469228055]",1,3.6264130803819308,-1.045088575215238,-3.9854629818592e-08,-4.6715016954517985,4.671501655597169,none,False
e13_query_a_delete_detune,e13,6,delete_detune,e13_reference_a,e13_distractor_3,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_pitch_loss"",""exact_pitch_fraction"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.15416059692700704,1.791759469228055,0.8333333333333334,1.0,0.04499271631240845,0.8,0.0,0.16666666666666666,0.0,0.0,1.9459101490553132,1.791759469228055]","[0.4033333404858907,1.6094379124341003,0.6666666666666666,0.8,0.0,1.0,0.08000001072883606,0.3333333333333333,0.2,0.0,1.9459101490553132,1.791759469228055]",1,0.7344944227034693,-1.0452385425504866,-2.8919186975330913,-4.671651662787047,1.779732965253956,none,False
e13_query_a_delete_insert,e13,6,delete_insert,e13_reference_a,e13_distractor_0,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.2333333333333333,1.791759469228055,0.8333333333333334,0.8333333333333334,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.0,1.9459101490553132,1.9459101490553132]","[0.5199999972184499,1.6094379124341003,0.6666666666666666,0.6666666666666666,0.0,1.0,0.07999999582767486,0.3333333333333333,0.3333333333333333,0.0,1.9459101490553132,1.9459101490553132]",1,1.107554582645995,-3.1092564775678833,-2.5188585375905657,-6.735669597804444,4.216811060213878,none,False
e13_query_a_delete_rest,e13,6,delete_rest,e13_reference_a,e13_distractor_0,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.11666666666666665,1.791759469228055,0.8333333333333334,1.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,1.9459101490553132,1.791759469228055]","[0.4033333305517832,1.6094379124341003,0.6666666666666666,0.8,0.0,1.0,0.07999999582767486,0.3333333333333333,0.2,0.0,1.9459101490553132,1.791759469228055]",1,3.6266266302486665,-1.0452385424852908,0.0002135100121058997,-4.671651662721851,4.671865172733957,true_singleton,False
e13_query_a_delete_timing,e13,6,delete_timing,e13_reference_a,e13_distractor_3,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.12999998569488525,1.791759469228055,0.8333333333333334,1.0,0.0,1.0,0.015999982833862305,0.16666666666666666,0.0,0.0,1.9459101490553132,1.791759469228055]","[0.4033333404858907,1.6094379124341003,0.6666666666666666,0.8,0.0,1.0,0.08000001072883606,0.3333333333333333,0.2,0.0,1.9459101490553132,1.791759469228055]",1,3.626547318591059,-1.0452385425504866,0.00013419835449823836,-4.671651662787047,4.6717858611415455,true_singleton,False
e13_query_a_delete_transpose,e13,6,delete_transpose,e13_reference_a,e13_distractor_0,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.11666666666666665,1.791759469228055,0.8333333333333334,1.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,1.9459101490553132,1.791759469228055]","[0.40279893332531985,1.6094379124341003,0.6666666666666666,0.8,0.0,1.0,0.07919839998797987,0.3333333333333333,0.2,0.0,1.9459101490553132,1.791759469228055]",1,3.6266266302486665,-1.045235035367429,0.0002135100121058997,-4.6716481556039895,4.671861665616095,true_singleton,False
e13_query_a_delete_two,e13,6,delete_two,e13_reference_a,e13_distractor_3,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.2333333333333333,1.6094379124341003,0.6666666666666666,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.9459101490553132,1.6094379124341003]","[0.48333333571751913,1.3862943611198906,0.5,0.75,0.0,1.0,0.03333333810170492,0.5,0.25,0.0,1.9459101490553132,1.6094379124341003]",1,1.9737176717345717,-3.421494090985257,-1.652695448501989,-7.047907211221817,5.395211762719828,none,False
e13_query_a_detune,e13,6,detune,e13_reference_a,e13_distractor_3,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_pitch_loss"",""exact_pitch_fraction"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.037493930260340376,1.9459101490553132,1.0,1.0,0.037493930260340376,0.8333333333333334,0.0,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132]","[0.34000001430511473,1.791759469228055,0.8333333333333334,0.8333333333333334,0.0,1.0,0.12800001716613768,0.16666666666666666,0.16666666666666666,0.0,1.9459101490553132,1.9459101490553132]",1,2.8855975231588635,1.1069200886193036,-0.7408155970776971,-2.519493031617257,1.77867743453956,none,False
e13_query_a_exact,e13,6,exact,e13_reference_a,e13_distractor_0,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.0,1.9459101490553132,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132]","[0.2866666638851166,1.791759469228055,0.8333333333333334,0.8333333333333334,0.0,1.0,0.06399999666213989,0.16666666666666666,0.16666666666666666,0.0,1.9459101490553132,1.9459101490553132]",1,5.295729510613376,1.1072373356917415,1.6693163903768156,-2.519175784544819,4.188492174921635,true_singleton,False
e13_query_a_insert,e13,6,insert,e13_reference_a,e13_distractor_0,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.09999999999999999,1.9459101490553132,1.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,1.9459101490553132,2.0794415416798357]","[0.3457142833300999,1.791759469228055,0.8333333333333334,0.7142857142857143,0.0,1.0,0.06399999666213989,0.16666666666666666,0.2857142857142857,0.0,1.9459101490553132,2.0794415416798357]",1,3.1343108521243535,-0.7289997109436497,-0.49210226811220714,-4.35541283118021,3.863310563068003,none,False
e13_query_a_legitimate_rest,e13,6,legitimate_rest,e13_reference_a,e13_distractor_0,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.023282875974784397,1.9459101490553132,1.0,1.0,0.0,1.0,0.023282875974784397,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132]","[0.28499998231728557,1.791759469228055,0.8333333333333334,0.8333333333333334,0.0,1.0,0.06199997878074269,0.16666666666666666,0.16666666666666666,0.0,1.9459101490553132,1.9459101490553132]",1,5.29560055146426,1.1072472497482169,1.6691874312276997,-2.5191658704883437,4.1883533017160435,true_singleton,False
e13_query_a_mask_absent,e13,6,mask_absent,e13_reference_a,e13_distractor_0,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.11666666666666665,1.791759469228055,0.8333333333333334,1.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.16666666666666663,1.9459101490553132,1.791759469228055]","[0.4033333305517832,1.6094379124341003,0.6666666666666666,0.8,0.0,1.0,0.07999999582767486,0.3333333333333333,0.2,0.16666666666666663,1.9459101490553132,1.791759469228055]",1,3.2096787563371274,-1.46218641639683,-0.4167343638994332,-5.0885995366333905,4.671865172733957,none,False
e13_query_a_mask_present,e13,6,mask_present,e13_reference_a,e13_distractor_0,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.11666666666666665,1.791759469228055,0.8333333333333334,1.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.16666666666666663,1.9459101490553132,1.791759469228055]","[0.4033333305517832,1.6094379124341003,0.6666666666666666,0.8,0.0,1.0,0.07999999582767486,0.3333333333333333,0.2,0.16666666666666663,1.9459101490553132,1.791759469228055]",1,3.2096787563371274,-1.46218641639683,-0.4167343638994332,-5.0885995366333905,4.671865172733957,none,False
e13_query_a_merged,e13,6,merged,e13_reference_a,e13_distractor_0,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.2333333333333333,1.6094379124341003,0.6666666666666666,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.19999999999999996,1.9459101490553132,1.6094379124341003]","[0.2866666638851166,1.6094379124341003,0.6666666666666666,1.0,0.0,1.0,0.07999999582767486,0.3333333333333333,0.0,0.19999999999999996,1.9459101490553132,1.6094379124341003]",1,1.473380223040727,1.4730302094796555,-2.1530328971958337,-2.153382910756905,0.00035001356107144943,none,False
e13_query_a_substitute,e13,6,substitute,e13_reference_a,e13_distractor_0,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.2333333333333333,1.791759469228055,0.8333333333333334,0.8333333333333334,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.0,1.9459101490553132,1.9459101490553132]","[0.5199999972184499,1.6094379124341003,0.6666666666666666,0.6666666666666666,0.0,1.0,0.07999999582767486,0.3333333333333333,0.3333333333333333,0.0,1.9459101490553132,1.9459101490553132]",1,1.107554582645995,-3.1092564775678833,-2.5188585375905657,-6.735669597804444,4.216811060213878,none,False
e13_query_a_timing,e13,6,timing,e13_reference_a,e13_distractor_0,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.013333319028218589,1.9459101490553132,1.0,1.0,0.0,1.0,0.013333319028218589,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132]","[0.29999998291333513,1.791759469228055,0.8333333333333334,0.8333333333333334,0.0,1.0,0.0799999794960022,0.16666666666666666,0.16666666666666666,0.0,1.9459101490553132,1.9459101490553132]",1,5.29565566005133,1.1071580240341339,1.6692425398147694,-2.5192550962024267,4.188497636017196,true_singleton,False
e13_query_a_transpose,e13,6,transpose,e13_reference_a,e13_distractor_0,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.0,1.9459101490553132,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132]","[0.28633333484331763,1.791759469228055,0.8333333333333334,0.8333333333333334,0.0,1.0,0.0636000018119812,0.16666666666666666,0.16666666666666666,0.0,1.9459101490553132,1.9459101490553132]",1,5.295729510613376,1.107239318459782,1.6693163903768156,-2.5191738017767786,4.188490192153594,true_singleton,False
e13_query_a_weak_present,e13,6,weak_present,e13_reference_a,e13_distractor_0,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.11666666666666665,1.791759469228055,0.8333333333333334,1.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,1.9459101490553132,1.791759469228055]","[0.4033333305517832,1.6094379124341003,0.6666666666666666,0.8,0.0,1.0,0.07999999582767486,0.3333333333333333,0.2,0.0,1.9459101490553132,1.791759469228055]",1,3.6266266302486665,-1.0452385424852908,0.0002135100121058997,-4.671651662721851,4.671865172733957,true_singleton,False
